partida_id,clube,atleta,minuto,tipo_de_gol
5216,Santos,Ricardo Oliveira,21,gol normal
5216,Sport,André Felipe Ribeiro de Souza,27,gol normal
5217,Vasco,Leandro Costa Miranda Moraes,75,gol normal
5218,Atletico-MG,Leonardo Silva,30,gol normal
5218,Atletico-MG,Luan Madson Gedeão de Paiva,12,gol normal
5219,Internacional,Nílton Ferreira Júnior,20,gol normal
5220,Athletico-PR,Walter Henrique da Silva,41,gol normal
5220,Figueirense,Clayton da Silveira da Silva,44,Penalty
5222,Santos,Rafael Longuine,43,gol normal
5222,Santos,David Braz,32,gol normal
5222,Santos,Ricardo Oliveira,52,gol normal
5223,Gremio,Deyvison Rogério da Silva,59,gol normal
5223,Corinthians,Renato Augusto,66,gol normal
5221,Fluminense,Marcos Júnior,60,gol normal
5221,Coritiba,Henrique Almeida,29,gol normal
5224,Goias,Carlos Eduardo Ferreira de Souza,80,gol normal
5226,Flamengo,Luiz Antônio de Souza Soares,69,gol normal
5226,Flamengo,Alan Patrick,45,gol normal
5227,Internacional,Victor Vinícius Coelho Santos,45,gol normal
5228,Palmeiras,Jackson de Souza,46,gol normal
5228,Palmeiras,Zé Roberto,88,Penalty
5230,Corinthians,Vágner Love,88,gol normal
5230,Corinthians,Uendel Pereira Gonçalves,58,gol normal
5230,Corinthians,Malcom Filipe Silva de Oliveira,39,gol normal
5229,Santos,Rafael Longuine,90,gol normal
5229,Ponte Preta,Borges,44,gol normal
5229,Ponte Preta,Luiz Antonio Linhares Garcia,23,gol normal
5229,Ponte Preta,Renato Baruffi,9,gol normal
5231,Cruzeiro,Willian Gomes de Siqueira,38,gol normal
5231,Atletico-MG,Carlos Júnior,89,gol normal
5232,Sao Paulo,José Rogério de Oliveira Melo,90,gol normal
5232,Sao Paulo,Alexandre Pato,35,gol normal
5232,Gremio,Everton Sousa Soares,90,gol normal
5233,Chapecoense,Bruno Rangel,81,Penalty
5233,Flamengo,Kayke Moreno,88,gol normal
5233,Flamengo,Héctor Canteros,33,gol normal
5233,Flamengo,Paulinho,11,gol normal
5234,Vasco,Júlio César Coelho Moraes Júnior,5,gol normal
5234,Vasco,Nenê,48,Penalty
5236,Sport,Danilo Barcelos,18,gol normal
5235,Goias,Bruno Henrique,29,gol normal
5235,Avai,André Lima,90,gol normal
5235,Avai,Emerson dos Santos da Silva,85,gol normal
5239,Goias,Fred,26,gol normal
5239,Ponte Preta,Alexandro da Silva Batista,81,gol normal
5239,Ponte Preta,Biro-Biro,6,gol normal
5237,Sport,André Felipe Ribeiro de Souza,90,gol normal
5237,Joinville,Edigar Junio,39,gol normal
5238,Palmeiras,Lucas Barrios,69,gol normal
5238,Palmeiras,Gabriel Jesus,76,gol normal
5238,Fluminense,Jean Raphael Vanderlei Moreira,37,gol normal
5238,Palmeiras,Lucas Barrios,90,gol normal
5238,Palmeiras,Lucas Barrios,90,gol normal
5241,Athletico-PR,Ewandro,78,gol normal
5241,Gremio,Luan Guilherme de Jesus Vieira,47,gol normal
5241,Gremio,Douglas dos Santos,32,gol normal
5240,Avai,Renan Oliveira,81,gol normal
5242,Santos,Gabriel Barbosa,55,gol normal
5242,Santos,Gabriel Barbosa,38,gol normal
5242,Santos,Marquinhos,90,gol normal
5242,Santos,Ricardo Oliveira,71,gol normal
5243,Internacional,Valdívia,74,gol normal
5243,Internacional,Réver,38,gol normal
5243,Corinthians,Malcom Filipe Silva de Oliveira,18,gol normal
5244,Vasco,Rafael Silva dos Santos,25,gol normal
5244,Cruzeiro,Alisson Euler de Freitas Castro,42,gol normal
5244,Cruzeiro,Willian Gomes de Siqueira,27,gol normal
5244,Vasco,Rafael Silva dos Santos,81,gol normal
5246,Coritiba,Kléber,9,Penalty
5246,Coritiba,Henrique Almeida,25,gol normal
5248,Internacional,Alex Raphael Meschini,37,Penalty
5248,Figueirense,Thiago Santos Santana,76,gol normal
5247,Palmeiras,Lucas Barrios,32,gol normal
5247,Gremio,Luan Guilherme de Jesus Vieira,86,Penalty
5247,Palmeiras,Vitor Hugo Franchescoli de Souza,7,gol normal
5247,Gremio,Luan Guilherme de Jesus Vieira,20,gol normal
5247,Palmeiras,Rafael Marques Mariano,59,gol normal
5249,Ponte Preta,Borges,8,gol normal
5249,Ponte Preta,Marlon,42,Gol Contra
5249,Ponte Preta,Fernando Paixão da Silva,26,Penalty
5249,Fluminense,Gustavo Scarpa,47,gol normal
5250,Goias,Erik Nascimento de Lima,88,gol normal
5250,Goias,Erik Nascimento de Lima,73,Penalty
5250,Goias,Fred,19,gol normal
5251,Corinthians,Jadson,88,gol normal
5251,Corinthians,Jadson,86,Penalty
5253,Atletico-MG,Jemerson de Jesus Nascimento,26,gol normal
5253,Atletico-MG,Marcelo Augusto Mathias da Silva,16,Gol Contra
5253,Flamengo,Paulinho,19,gol normal
5253,Atletico-MG,Jesús Dátolo,71,gol normal
5253,Atletico-MG,Jemerson de Jesus Nascimento,55,gol normal
5252,Sport,José Élber Pimentel da Silva,40,gol normal
5252,Vasco,Rafael Vaz,49,gol normal
5252,Vasco,Nenê,2,gol normal
5254,Avai,Marquinhos Santos,18,gol normal
5254,Sao Paulo,Breno Vinícius Rodrigues Borges,43,gol normal
5254,Avai,Anderson Lopes,71,gol normal
5256,Coritiba,Henrique Almeida,13,gol normal
5256,Coritiba,Negueba,45,gol normal
5255,Cruzeiro,Fabiano,11,gol normal
5255,Cruzeiro,Rafael Lima,24,Gol Contra
5257,Fluminense,Gustavo Scarpa,50,gol normal
5257,Fluminense,Fred,29,gol normal
5258,Gremio,Giuliano Victor de Paula,12,gol normal
5258,Avai,André Lima,64,gol normal
5258,Gremio,Maximiliano Rodríguez Maeso,76,gol normal
5258,Gremio,Giuliano Victor de Paula,24,gol normal
5259,Athletico-PR,Bruno da Mota,29,gol normal
5259,Ponte Preta,Biro-Biro,64,gol normal
5259,Ponte Preta,Biro-Biro,15,gol normal
5260,Santos,Gabriel Barbosa,60,Penalty
5260,Santos,Leandro,90,gol normal
5260,Santos,Marquinhos,37,gol normal
5260,Internacional,Valdívia,27,Penalty
5261,Vasco,Nenê,62,Penalty
5261,Vasco,Rodrigo Baldasso da Costa,58,gol normal
5261,Flamengo,Emerson Sheik,12,gol normal
5262,Joinville,Willian Popp,83,gol normal
5262,Joinville,Everton Kempes dos Santos Gonçalves,62,gol normal
5262,Atletico-MG,Thiago Ribeiro,82,gol normal
5262,Atletico-MG,Luan Madson Gedeão de Paiva,52,gol normal
5263,Corinthians,Elias Mendes Trindade,15,gol normal
5263,Figueirense,Leandro Silva,90,gol normal
5263,Corinthians,Renato Augusto,83,gol normal
5263,Corinthians,Carlos Gilberto do Nascimento Silva,67,gol normal
5264,Palmeiras,Róbson Michael Signorini,90,gol normal
5264,Sao Paulo,Carlos Andrade Souza,60,gol normal
5265,Sport,Régis,84,gol normal
5265,Sport,Apodi,78,Gol Contra
5265,Sport,Diego Souza,25,gol normal
5266,Cruzeiro,Willian Gomes de Siqueira,66,gol normal
5266,Cruzeiro,Ceará,22,gol normal
5267,Sport,José Élber Pimentel da Silva,80,gol normal
5267,Internacional,Rodrigo Dourado,82,gol normal
5267,Internacional,Lisandro López,65,gol normal
5268,Atletico-MG,Giovanni Augusto,66,gol normal
5268,Atletico-MG,Lucas Pratto,85,Penalty
5268,Atletico-MG,Leandro Silva,41,Gol Contra
5269,Sao Paulo,José Rogério de Oliveira Melo,72,gol normal
5271,Flamengo,Gabriel Santana,82,gol normal
5271,Flamengo,Ayrton Ganino,57,gol normal
5270,Vasco,Nenê,45,Penalty
5270,Avai,André Lima,86,gol normal
5274,Goias,Leandro Silva,67,Gol Contra
5274,Figueirense,Rafael Bastos,87,gol normal
5274,Figueirense,Dudu,60,gol normal
5274,Goias,Zé Love,45,Penalty
5274,Figueirense,Dudu,57,gol normal
5275,Ponte Preta,Elton Junior Melo Ataíde,61,gol normal
5275,Corinthians,Rodrigo Eduardo Costa Marinho,84,gol normal
5275,Corinthians,Jadson,43,gol normal
5275,Ponte Preta,Felipe Azevedo,64,gol normal
5272,Fluminense,Robert Gonçalves Santos,90,gol normal
5272,Santos,Neto Berola,84,gol normal
5272,Santos,Marquinhos,11,gol normal
5272,Santos,Lucas Rafael Araújo Lima,5,gol normal
5276,Chapecoense,Ananias Elói Castro Monteiro,86,gol normal
5276,Chapecoense,Hélio Hermito Zampier Neto,5,gol normal
5276,Chapecoense,Apodi,65,gol normal
5276,Chapecoense,Túlio de Melo,55,gol normal
5276,Palmeiras,Eduardo Pereira Rodrigues,58,gol normal
5276,Chapecoense,Camilo,23,gol normal
5277,Internacional,Paulo Marcos de Jesus Ribeiro,39,gol normal
5277,Atletico-MG,Lucas Pratto,17,Penalty
5277,Atletico-MG,Marcos Rocha,70,gol normal
5278,Sport,Régis,61,gol normal
5278,Sport,André Felipe Ribeiro de Souza,84,gol normal
5278,Sport,André Felipe Ribeiro de Souza,63,gol normal
5279,Coritiba,Henrique Almeida,89,Penalty
5279,Joinville,Carlos Eduardo Antônio dos Santos,73,gol normal
5279,Joinville,Marcelinho Paraíba,32,Penalty
5279,Joinville,Rafael Donato,57,gol normal
5280,Figueirense,Dudu,89,gol normal
5280,Figueirense,Clayton da Silveira da Silva,66,gol normal
5280,Figueirense,Clayton da Silveira da Silva,22,gol normal
5281,Ponte Preta,Fernando Paixão da Silva,28,Penalty
5282,Fluminense,Fred,31,gol normal
5282,Fluminense,Marcos Júnior,49,gol normal
5283,Cruzeiro,Fabrício dos Santos Silva,74,gol normal
5283,Athletico-PR,Bruno Pereirinha,79,gol normal
5283,Athletico-PR,Ewandro,36,gol normal
5283,Cruzeiro,Giorgian De Arrascaeta,85,gol normal
5285,Corinthians,Malcom Filipe Silva de Oliveira,26,gol normal
5285,Corinthians,Edu Dracena,16,gol normal
5285,Corinthians,Rodrigo Eduardo Costa Marinho,88,gol normal
5284,Chapecoense,Bruno Rangel,86,Penalty
5284,Vasco,Rodrigo Baldasso da Costa,72,gol normal
5286,Gremio,Bressan,27,gol normal
5287,Palmeiras,Gabriel Jesus,17,gol normal
5287,Avai,André Lima,69,gol normal
5287,Palmeiras,Eduardo Pereira Rodrigues,78,gol normal
5287,Palmeiras,Jonatan Cristaldo,60,gol normal
5288,Joinville,Everton Kempes dos Santos Gonçalves,54,gol normal
5290,Cruzeiro,Willian Gomes de Siqueira,47,gol normal
5290,Cruzeiro,Willian Gomes de Siqueira,28,gol normal
5289,Ponte Preta,Alexandro da Silva Batista,50,gol normal
5289,Ponte Preta,Biro-Biro,90,gol normal
5289,Ponte Preta,Alexandro da Silva Batista,88,gol normal
5291,Corinthians,Vágner Love,29,gol normal
5291,Corinthians,Renato Augusto,45,gol normal
5291,Corinthians,Renato Augusto,17,gol normal
5291,Corinthians,Vágner Love,62,gol normal
5291,Athletico-PR,Bruno da Mota,56,gol normal
5293,Sao Paulo,Rodrigo Caio,88,gol normal
5293,Vasco,Nenê,45,Penalty
5293,Sao Paulo,Luís Fabiano,1,gol normal
5293,Vasco,Rodrigo Baldasso da Costa,63,gol normal
5292,Internacional,Ernando Rodrigues Lopes,18,gol normal
5294,Chapecoense,Túlio de Melo,57,Penalty
5294,Chapecoense,Túlio de Melo,78,gol normal
5294,Gremio,Deyvison Rogério da Silva,34,gol normal
5294,Gremio,Douglas dos Santos,5,gol normal
5294,Chapecoense,Apodi,90,gol normal
5295,Santos,Ricardo Oliveira,45,gol normal
5295,Santos,Ricardo Oliveira,15,gol normal
5295,Santos,Werley Ananias da Silva,12,gol normal
5295,Goias,David França Oliveira e Silva,49,gol normal
5296,Sport,José Élber Pimentel da Silva,27,gol normal
5296,Sport,Diego Souza,23,gol normal
5296,Sport,Matheus Ferraz Pereira,7,gol normal
5296,Atletico-MG,Thiago Ribeiro,84,Penalty
5296,Sport,Maikon Leite,54,gol normal
5297,Athletico-PR,Walter Henrique da Silva,60,gol normal
5298,Internacional,Victor Vinícius Coelho Santos,65,gol normal
5300,Sport,Jonathan Marlone,16,gol normal
5300,Sport,André Felipe Ribeiro de Souza,59,Penalty
5301,Corinthians,Vágner Love,45,gol normal
5302,Sao Paulo,Alexandre Pato,64,gol normal
5302,Sao Paulo,Alan Kardec,25,gol normal
5302,Coritiba,Luis Cáceres,45,gol normal
5305,Cruzeiro,Giorgian De Arrascaeta,51,gol normal
5306,Ponte Preta,Renato de Araújo Chaves Júnior,90,gol normal
5306,Atletico-MG,Giovanni Augusto,56,gol normal
5306,Atletico-MG,Luan Madson Gedeão de Paiva,51,gol normal
5307,Sao Paulo,Michel Bastos,64,gol normal
5307,Sao Paulo,Luís Fabiano,43,gol normal
5307,Sao Paulo,Paulo Henrique Ganso,19,gol normal
5308,Avai,Rômulo,52,gol normal
5308,Cruzeiro,Leandro Damião,75,gol normal
5309,Ponte Preta,Guti,55,Gol Contra
5310,Figueirense,Yago Rocha,40,gol normal
5310,Coritiba,Juan Maldonado Jaimez Júnior,24,gol normal
5313,Gremio,Deyvison Rogério da Silva,85,gol normal
5313,Gremio,Everton Sousa Soares,52,gol normal
5314,Corinthians,Lucca Borges de Brito,85,gol normal
5314,Corinthians,Vágner Love,75,gol normal
5314,Corinthians,Malcom Filipe Silva de Oliveira,68,gol normal
5312,Santos,Thiago Maia,27,gol normal
5312,Palmeiras,Eduardo Pereira Rodrigues,75,gol normal
5312,Santos,Ricardo Oliveira,49,gol normal
5315,Fluminense,Gerson Santos da Silva,45,gol normal
5316,Internacional,Valdívia,20,gol normal
5316,Goias,Bruno Henrique,51,gol normal
5316,Goias,Zé Love,48,gol normal
5317,Internacional,Victor Vinícius Coelho Santos,88,gol normal
5318,Corinthians,Jadson,16,Penalty
5318,Coritiba,Negueba,47,gol normal
5318,Corinthians,Lucca Borges de Brito,88,gol normal
5319,Athletico-PR,Sidcley Ferreira Pereira,43,gol normal
5319,Athletico-PR,Walter Henrique da Silva,35,gol normal
5319,Avai,Anderson Lopes,59,gol normal
5320,Fluminense,Jean Raphael Vanderlei Moreira,20,Penalty
5320,Chapecoense,Thiego,34,gol normal
5320,Chapecoense,Túlio de Melo,30,gol normal
5320,Fluminense,Gustavo Scarpa,48,gol normal
5320,Chapecoense,Camilo,64,gol normal
5322,Goias,Erik Nascimento de Lima,45,gol normal
5322,Flamengo,Alan Patrick,19,gol normal
5322,Flamengo,Kayke Moreno,64,gol normal
5322,Flamengo,Kayke Moreno,51,gol normal
5322,Flamengo,Alan Patrick,48,gol normal
5323,Sao Paulo,Luís Fabiano,31,gol normal
5323,Cruzeiro,Leandro Damião,81,gol normal
5323,Cruzeiro,Willian Gomes de Siqueira,33,gol normal
5324,Atletico-MG,Jesús Dátolo,90,gol normal
5321,Vasco,Nenê,40,gol normal
5321,Vasco,Rafael Silva dos Santos,35,gol normal
5326,Sport,André Felipe Ribeiro de Souza,69,gol normal
5327,Cruzeiro,Marcos Vinícius de Jesus Araújo,66,gol normal
5327,Cruzeiro,Durval,61,Gol Contra
5327,Cruzeiro,Willians Domingos Fernandes,59,Penalty
5328,Coritiba,Juan Maldonado Jaimez Júnior,1,gol normal
5328,Goias,Fred,80,gol normal
5328,Coritiba,Henrique Almeida,90,gol normal
5328,Coritiba,João Paulo Silva,45,gol normal
5329,Figueirense,Clayton da Silveira da Silva,14,Penalty
5331,Athletico-PR,Ewandro,86,gol normal
5331,Palmeiras,Alecsandro,90,gol normal
5331,Athletico-PR,Ewandro,84,gol normal
5331,Palmeiras,Jackson de Souza,74,gol normal
5331,Athletico-PR,Marcos Guilherme,2,gol normal
5331,Palmeiras,Róbson Michael Signorini,54,gol normal
5330,Avai,Éverton Silva,88,gol normal
5330,Avai,André Lima,19,gol normal
5330,Joinville,Fernando Viana,42,gol normal
5332,Gremio,Luan Guilherme de Jesus Vieira,60,Penalty
5333,Chapecoense,Ananias Elói Castro Monteiro,64,gol normal
5334,Sao Paulo,Luís Fabiano,90,Penalty
5334,Atletico-MG,Luan Madson Gedeão de Paiva,57,gol normal
5334,Sao Paulo,Michel Bastos,75,gol normal
5334,Sao Paulo,Alan Kardec,85,gol normal
5334,Atletico-MG,Jesús Dátolo,70,gol normal
5334,Sao Paulo,Alan Kardec,69,gol normal
5336,Corinthians,Vágner Love,82,gol normal
5336,Vasco,Júlio César Coelho Moraes Júnior,72,gol normal
5337,Palmeiras,Lucas Barrios,71,gol normal
5337,Cruzeiro,Marcos Vinícius de Jesus Araújo,20,gol normal
5339,Goias,Bruno Henrique,60,gol normal
5339,Goias,Erik Nascimento de Lima,39,gol normal
5339,Atletico-MG,Marcos Rocha,57,gol normal
5339,Atletico-MG,Luan Madson Gedeão de Paiva,23,gol normal
5340,Internacional,Victor Vinícius Coelho Santos,53,gol normal
5342,Corinthians,Ángel Romero,64,gol normal
5342,Sao Paulo,Carlos Andrade Souza,70,gol normal
5342,Corinthians,Ángel Romero,29,gol normal
5342,Corinthians,Lucca Borges de Brito,61,gol normal
5342,Corinthians,Bruno Henrique Corsini,27,gol normal
5342,Corinthians,Cristian Baroni,76,Penalty
5342,Corinthians,Edu Dracena,45,gol normal
5338,Vasco,Duvier Riascos,10,gol normal
5338,Vasco,Nenê,5,gol normal
5338,Joinville,Rafael Donato,81,gol normal
5343,Flamengo,Gabriel Santana,56,gol normal
5343,Ponte Preta,Diego Oliveira,77,gol normal
5344,Fluminense,Fred,86,gol normal
5344,Fluminense,Osvaldo Filho,75,gol normal
5344,Fluminense,Gum,21,gol normal
5344,Avai,Léo Gamalho,90,gol normal
5345,Coritiba,Henrique Almeida,58,gol normal
5347,Sao Paulo,Alan Kardec,90,gol normal
5347,Figueirense,Carlos Alberto Gomes de Jesus,75,gol normal
5347,Sao Paulo,Luís Fabiano,11,gol normal
5347,Figueirense,Clayton da Silveira da Silva,28,gol normal
5347,Sao Paulo,Thiago Henrique Mendes Ribeiro,90,gol normal
5348,Internacional,Victor Vinícius Coelho Santos,4,gol normal
5348,Fluminense,Cícero Santos,74,Penalty
5349,Avai,Antonio Carlos Capocasali,66,gol normal
5351,Cruzeiro,Willian Gomes de Siqueira,35,gol normal
5351,Cruzeiro,Alisson Euler de Freitas Castro,64,gol normal
5351,Cruzeiro,Charles Fernando Basílio da Silva,40,gol normal
5352,Gremio,Luan Guilherme de Jesus Vieira,69,gol normal
5352,Atletico-MG,Lucas Pratto,42,Penalty
5352,Gremio,Everton Sousa Soares,30,gol normal
5350,Sport,André Felipe Ribeiro de Souza,90,gol normal
5350,Sport,Matheus Ferraz Pereira,24,gol normal
5355,Coritiba,Juan Maldonado Jaimez Júnior,24,gol normal
5355,Coritiba,Henrique Almeida,90,gol normal
5353,Goias,Erik Nascimento de Lima,29,Penalty
5353,Goias,Fred,78,gol normal
5353,Goias,Fred,33,gol normal
5353,Chapecoense,Túlio de Melo,46,gol normal
5354,Vasco,Nenê,45,Penalty
5356,Athletico-PR,Cleberson Martins de Souza,67,gol normal
5356,Athletico-PR,Cleberson Martins de Souza,33,gol normal
5356,Athletico-PR,Roberto Heuchayer,13,gol normal
5365,Gremio,Marcelo Oliveira Ferreira,6,gol normal
5365,Gremio,Deyvison Rogério da Silva,60,gol normal
5358,Palmeiras,Eduardo Pereira Rodrigues,72,gol normal
5358,Flamengo,Marcos Rogério Ricci Lopes,76,gol normal
5358,Palmeiras,Vitor Hugo Franchescoli de Souza,90,gol normal
5360,Athletico-PR,Cleberson Martins de Souza,12,gol normal
5360,Santos,Geuvânio,80,gol normal
5360,Santos,Vitor Bueno,73,gol normal
5360,Santos,Geuvânio,14,gol normal
5360,Santos,Gabriel Barbosa,60,gol normal
5360,Santos,Gabriel Barbosa,29,gol normal
5364,Atletico-MG,Patric Cabral Lalau,68,gol normal
5364,Atletico-MG,Leonardo Silva,51,gol normal
5364,Atletico-MG,Thiago Ribeiro,39,gol normal
5361,Sport,Diego Souza,62,gol normal
5357,Internacional,Victor Vinícius Coelho Santos,62,gol normal
5357,Internacional,Victor Vinícius Coelho Santos,26,gol normal
5359,Figueirense,Marcos Assis de Santana,49,gol normal
5362,Sao Paulo,José Rogério de Oliveira Melo,90,gol normal
5363,Avai,Claudinei Junio de Souza,57,gol normal
5363,Corinthians,Vágner Love,78,gol normal
5368,Flamengo,Éverton Cardoso da Silva,5,gol normal
5367,Palmeiras,Gabriel Jesus,87,gol normal
5367,Palmeiras,Gabriel Jesus,46,gol normal
5367,Palmeiras,Róger Guedes,19,gol normal
5367,Palmeiras,Thiago Martins Bueno,52,gol normal
5369,Atletico-MG,Juan Cazares,15,gol normal
5370,Coritiba,Kléber,71,gol normal
5371,Vitoria,Kieza,80,gol normal
5371,Santa Cruz,Fernando Gabriel Vougado Ribeiro,85,gol normal
5371,Santa Cruz,Keno,87,Penalty
5371,Santa Cruz,Grafite,44,gol normal
5371,Santa Cruz,Grafite,28,gol normal
5372,Sao Paulo,Lucas Fernandes,22,gol normal
5375,Fluminense,Fred,39,gol normal
5377,Ponte Preta,Felipe Azevedo,33,gol normal
5377,Ponte Preta,Felipe Azevedo,24,gol normal
5377,Palmeiras,Moisés Lima Magalhães,90,gol normal
5378,Santa Cruz,Grafite,53,gol normal
5378,Santa Cruz,Grafite,83,Penalty
5378,Fluminense,Gum,60,gol normal
5378,Fluminense,Gustavo Scarpa,57,gol normal
5379,Figueirense,Rafael Moura,55,gol normal
5379,Figueirense,Rafael Moura,41,gol normal
5379,Cruzeiro,Douglas Coutinho,63,gol normal
5379,Cruzeiro,José Élber Pimentel da Silva,56,gol normal
5380,Coritiba,Kléber,20,gol normal
5380,Santos,Renato Dirnei Florêncio,90,gol normal
5380,Santos,Vitor Bueno,62,gol normal
5381,Atletico-MG,Juan Cazares,77,Penalty
5381,Athletico-PR,André Lima,10,gol normal
5382,Corinthians,Uendel Pereira Gonçalves,26,gol normal
5382,Vitoria,Kieza,64,gol normal
5382,Vitoria,Mário Sérgio Santos Costa,56,gol normal
5382,Corinthians,Fagner,39,gol normal
5382,Vitoria,Leandro Domingues,30,gol normal
5383,Chapecoense,Silvinho,77,gol normal
5383,Chapecoense,Bruno Rangel,78,gol normal
5383,America-MG,Rafael Bastos,20,Penalty
5383,Chapecoense,Bruno Rangel,48,Penalty
5384,Sao Paulo,Diego Lugano,87,gol normal
5384,Internacional,Eduardo Sasha,89,gol normal
5384,Internacional,Eduardo Sasha,37,gol normal
5385,Gremio,Fred,54,gol normal
5386,Sport,Diego Souza,17,gol normal
5386,Botafogo-RJ,Fernandes,29,gol normal
5387,Santos,Joel Tagueu,57,Penalty
5387,Figueirense,Gustavo Ermel,90,gol normal
5387,Santos,Vitor Bueno,42,Penalty
5387,Figueirense,Rafael Moura,38,gol normal
5388,Botafogo-RJ,Ribamar,18,gol normal
5388,Athletico-PR,Vinícius,58,gol normal
5388,Botafogo-RJ,Neilton Mestzk,73,gol normal
5389,Chapecoense,Hyoran,80,gol normal
5389,Flamengo,Felipe Vizeu,8,gol normal
5389,Chapecoense,Bruno Rangel,13,Penalty
5389,Flamengo,Alan Patrick,90,Penalty
5390,Vitoria,Kieza,85,gol normal
5390,America-MG,Victor Rangel,74,gol normal
5391,Santa Cruz,Arthur Caike do Nascimento Cruz,77,gol normal
5391,Santa Cruz,Grafite,64,gol normal
5391,Santa Cruz,Grafite,20,Penalty
5391,Cruzeiro,Giorgian De Arrascaeta,53,gol normal
5391,Santa Cruz,Keno,90,gol normal
5393,Sao Paulo,José Rogério de Oliveira Melo,79,gol normal
5393,Coritiba,Alan Santos da Silva,63,gol normal
5392,Palmeiras,Alecsandro,59,gol normal
5392,Palmeiras,Vitor Hugo Franchescoli de Souza,57,gol normal
5394,Corinthians,Guilherme Milhomem Gusmão,79,gol normal
5394,Corinthians,Bruno Henrique Corsini,22,gol normal
5394,Corinthians,Kadu,15,Gol Contra
